filename,session_id,problem_id,success,task_type,in_tokens,out_tokens,start_time,end_time,duration,steps,supervisor_result
60df48e0-3a75-4914-9fe2-d7f882def41b_1756124626.789683.json,60df48e0-3a75-4914-9fe2-d7f882def41b,scale_pod_zero_social_net-localization-1,False,localization,773,20,2025-08-25 12:23:46,2025-08-25 12:23:54,7.832035064697266,2,
7c53b7a9-5ce3-4d2a-99d2-31c72ec62a20_1756119028.340947.json,7c53b7a9-5ce3-4d2a-99d2-31c72ec62a20,auth_miss_mongodb-detection-1,False,detection,842,22,2025-08-25 10:50:28,2025-08-25 10:50:38,10.218441486358643,2,
292a425f-0b28-45f5-96bc-e4f02fa42623_1756135764.7457962.json,292a425f-0b28-45f5-96bc-e4f02fa42623,flower_model_misconfig-detection,False,detection,15,33,2025-08-25 15:29:24,2025-08-25 15:29:25,0.9836771488189697,3,
e0c8cd3d-25ea-49f4-9307-a20d6aa48f36_1756127505.1854217.json,e0c8cd3d-25ea-49f4-9307-a20d6aa48f36,network_loss_hotel_res-localization-1,False,localization,1200,39,2025-08-25 13:11:45,2025-08-25 13:11:59,14.54091477394104,3,
f985450a-19a5-47f2-9e04-25d4c46a9221_1756134963.6167486.json,f985450a-19a5-47f2-9e04-25d4c46a9221,wrong_bin_usage-localization-1,False,localization,538,22,2025-08-25 15:16:03,2025-08-25 15:16:20,17.295501947402954,2,
797ad791-b1d5-42fe-82b7-f5298dc33e95_1756123574.4202.json,797ad791-b1d5-42fe-82b7-f5298dc33e95,misconfig_app_hotel_res-detection-1,False,detection,1117,55,2025-08-25 12:06:14,2025-08-25 12:06:52,38.56135678291321,3,
a31e6f2c-e5e2-4827-aee7-14e72c43fa8b_1756126010.8757374.json,a31e6f2c-e5e2-4827-aee7-14e72c43fa8b,assign_to_non_existent_node_social_net-analysis-1,False,analysis,806,34,2025-08-25 12:46:50,2025-08-25 12:47:02,11.95261001586914,2,
c2f25a37-7bbf-46c4-86e2-c4d3addaeec4_1756125799.4555268.json,c2f25a37-7bbf-46c4-86e2-c4d3addaeec4,assign_to_non_existent_node_social_net-localization-1,True,localization,808,23,2025-08-25 12:43:19,2025-08-25 12:43:22,3.2899444103240967,2,
d06c55f3-a956-46a0-b950-6a5970f0b214_1756131377.479985.json,d06c55f3-a956-46a0-b950-6a5970f0b214,astronomy_shop_image_slow_load-localization-1,False,localization,3320,108,2025-08-25 14:16:17,2025-08-25 14:17:37,79.55439448356628,6,
b2dc0f4f-11b5-4133-8b8d-290cd22167f5_1756123917.4394326.json,b2dc0f4f-11b5-4133-8b8d-290cd22167f5,misconfig_app_hotel_res-analysis-1,True,analysis,858,90,2025-08-25 12:11:57,2025-08-25 12:13:11,73.91024708747864,5,
f4dfd8ac-59a4-4fec-b96f-1e7c241d154b_1756134186.714633.json,f4dfd8ac-59a4-4fec-b96f-1e7c241d154b,redeploy_without_PV-detection-1,False,detection,572,24,2025-08-25 15:03:06,2025-08-25 15:03:16,9.69202470779419,2,
14f42207-09a5-4acc-8610-c719d61be235_1756134808.7297397.json,14f42207-09a5-4acc-8610-c719d61be235,wrong_bin_usage-detection-1,False,detection,541,24,2025-08-25 15:13:28,2025-08-25 15:13:47,18.551517248153687,2,
d38b9819-40ab-470f-92d8-d50ffddec545_1756132532.9896026.json,d38b9819-40ab-470f-92d8-d50ffddec545,astronomy_shop_payment_service_failure-detection-1,False,detection,703,21,2025-08-25 14:35:32,2025-08-25 14:35:40,8.010063648223877,2,
c83df770-52d4-428e-9e90-65c5f44536ff_1756115330.5695863.json,c83df770-52d4-428e-9e90-65c5f44536ff,k8s_target_port-misconfig-detection-1,False,detection,858,22,2025-08-25 09:48:50,2025-08-25 09:49:12,21.628196477890015,2,
47337285-e472-4971-b7ae-44da7e8d93b1_1756133736.9814396.json,47337285-e472-4971-b7ae-44da7e8d93b1,astronomy_shop_recommendation_service_cache_failure-detection-1,False,detection,725,47,2025-08-25 14:55:36,2025-08-25 14:56:07,30.569475650787354,3,
b0872e7d-6fa2-47f8-a9c1-095afbf28116_1756122341.5620065.json,b0872e7d-6fa2-47f8-a9c1-095afbf28116,user_unregistered_mongodb-analysis-1,False,analysis,1134,65,2025-08-25 11:45:41,2025-08-25 11:46:06,25.299892902374268,3,
8be8bb7e-495a-4986-9726-c8bcee5d1def_1756129104.9007134.json,8be8bb7e-495a-4986-9726-c8bcee5d1def,noop_detection_astronomy_shop-1,False,detection,680,21,2025-08-25 13:38:24,2025-08-25 13:38:35,10.470564842224121,2,
4eee343f-7a60-4040-99c4-d45c232e91ca_1756127792.1191592.json,4eee343f-7a60-4040-99c4-d45c232e91ca,network_delay_hotel_res-localization-1,False,localization,1188,39,2025-08-25 13:16:32,2025-08-25 13:17:08,36.84814810752869,3,
efb44a1a-1fa5-4541-9d26-6b62f27ef6e2_1756133505.485563.json,efb44a1a-1fa5-4541-9d26-6b62f27ef6e2,astronomy_shop_product_catalog_service_failure-localization-1,False,localization,2632,103,2025-08-25 14:51:45,2025-08-25 14:52:23,37.59995150566101,5,
4a48d328-4ddf-42a5-b242-7ca69080027f_1756118478.5180855.json,4a48d328-4ddf-42a5-b242-7ca69080027f,k8s_target_port-misconfig-analysis-3,False,analysis,1716,59,2025-08-25 10:41:18,2025-08-25 10:41:51,33.469674825668335,5,
395bbc6e-3399-4e85-82d9-26905016951e_1756134621.9498003.json,395bbc6e-3399-4e85-82d9-26905016951e,redeploy_without_PV-mitigation-1,False,mitigation,6696,67,2025-08-25 15:10:21,2025-08-25 15:10:59,37.56309103965759,4,
80e80a15-abce-4840-83a4-f5e856f2b64d_1756135732.2823632.json,80e80a15-abce-4840-83a4-f5e856f2b64d,flower_node_stop-detection,False,detection,15,33,2025-08-25 15:28:52,2025-08-25 15:28:53,0.9839544296264648,3,
5715589d-5bd4-474b-a00a-bc3f41c3cbae_1756131878.906405.json,5715589d-5bd4-474b-a00a-bc3f41c3cbae,astronomy_shop_kafka_queue_problems-localization-1,False,localization,705,22,2025-08-25 14:24:38,2025-08-25 14:24:47,8.48573637008667,2,
7f0b6762-8d87-45e7-8b7a-b56516c0d8b5_1756126229.3496244.json,7f0b6762-8d87-45e7-8b7a-b56516c0d8b5,assign_to_non_existent_node_social_net-mitigation-1,True,mitigation,1517,160,2025-08-25 12:50:29,2025-08-25 12:51:26,56.65230965614319,7,
f3b1532a-e9ed-40ea-8e7a-4082ac05a8d7_1756121211.6226964.json,f3b1532a-e9ed-40ea-8e7a-4082ac05a8d7,revoke_auth_mongodb-detection-2,False,detection,1025,51,2025-08-25 11:26:51,2025-08-25 11:27:15,24.305483102798462,3,
074d8ddd-5be2-42aa-8ae7-5a5546740d69_1756127333.876876.json,074d8ddd-5be2-42aa-8ae7-5a5546740d69,network_loss_hotel_res-detection-1,False,detection,548,24,2025-08-25 13:08:53,2025-08-25 13:09:16,22.413439750671387,2,
0379d980-7fdb-429e-8e86-6d8595657dc6_1756123179.7265074.json,0379d980-7fdb-429e-8e86-6d8595657dc6,user_unregistered_mongodb-mitigation-2,False,mitigation,2474,213,2025-08-25 11:59:39,2025-08-25 12:03:45,246.20289516448975,13,
48541f3b-81b4-49cc-b4ae-b0dd7fe7d2e0_1756122189.1749847.json,48541f3b-81b4-49cc-b4ae-b0dd7fe7d2e0,user_unregistered_mongodb-localization-1,False,localization,1133,51,2025-08-25 11:43:09,2025-08-25 11:43:17,8.398365259170532,3,
41ae4ac0-19c0-44a6-acde-9a79d310fb21_1756116858.4745932.json,41ae4ac0-19c0-44a6-acde-9a79d310fb21,k8s_target_port-misconfig-localization-2,False,localization,806,20,2025-08-25 10:14:18,2025-08-25 10:14:27,8.866667032241821,2,
25818e50-d978-4900-bc00-0cfb15203642_1756130176.7559521.json,25818e50-d978-4900-bc00-0cfb15203642,astronomy_shop_ad_service_manual_gc-detection-1,False,detection,699,21,2025-08-25 13:56:16,2025-08-25 13:56:23,7.189000368118286,2,
fb278192-4e3c-4b04-877e-fefabf835062_1756133099.553944.json,fb278192-4e3c-4b04-877e-fefabf835062,astronomy_shop_payment_service_unreachable-localization-1,False,localization,708,28,2025-08-25 14:44:59,2025-08-25 14:45:07,8.125060081481934,2,
b3031124-5664-41e3-b763-3fa0ca134b44_1756130665.148743.json,b3031124-5664-41e3-b763-3fa0ca134b44,astronomy_shop_cart_service_failure-detection-1,False,detection,706,21,2025-08-25 14:04:25,2025-08-25 14:04:36,11.40412187576294,2,
8df9fe2a-fb76-43a2-8887-14d369b8284a_1756134403.0634658.json,8df9fe2a-fb76-43a2-8887-14d369b8284a,redeploy_without_PV-analysis-1,False,analysis,572,36,2025-08-25 15:06:43,2025-08-25 15:06:55,12.49461054801941,2,
f7a190a3-28d6-4b57-8513-69385efa6353_1756122037.7727196.json,f7a190a3-28d6-4b57-8513-69385efa6353,user_unregistered_mongodb-detection-1,False,detection,553,24,2025-08-25 11:40:37,2025-08-25 11:40:45,7.923271894454956,2,
ad323ed5-dc3b-4935-8c51-cc2b505056be_1756118251.7500215.json,ad323ed5-dc3b-4935-8c51-cc2b505056be,k8s_target_port-misconfig-localization-3,False,localization,3056,66,2025-08-25 10:37:31,2025-08-25 10:38:17,46.12293767929077,4,
85749f98-efb4-49e6-9816-102c97c5083d_1756126539.6438038.json,85749f98-efb4-49e6-9816-102c97c5083d,container_kill-localization,False,localization,1745,50,2025-08-25 12:55:39,2025-08-25 12:56:05,26.106148958206177,3,
3fc9a6ea-aab9-4646-b7a9-e334357e0f14_1756127968.5799792.json,3fc9a6ea-aab9-4646-b7a9-e334357e0f14,noop_detection_hotel_reservation-1,False,detection,539,24,2025-08-25 13:19:28,2025-08-25 13:19:34,5.798978805541992,2,
028726d0-4a7a-4479-9d04-f130a34dc907_1756123006.2748637.json,028726d0-4a7a-4479-9d04-f130a34dc907,user_unregistered_mongodb-analysis-2,False,analysis,1131,62,2025-08-25 11:56:46,2025-08-25 11:57:14,27.89614224433899,3,
1c1a100f-3c10-4a54-b1a7-0ba9cf059456_1756115535.3751717.json,1c1a100f-3c10-4a54-b1a7-0ba9cf059456,k8s_target_port-misconfig-localization-1,False,localization,1729,53,2025-08-25 09:52:15,2025-08-25 09:53:14,58.88132071495056,5,
563171dd-be8c-41f5-9995-01481340de23_1756132726.1233103.json,563171dd-be8c-41f5-9995-01481340de23,astronomy_shop_payment_service_failure-localization-1,False,localization,708,22,2025-08-25 14:38:46,2025-08-25 14:38:52,6.297691106796265,2,
2e3fd061-1c08-4597-9020-baf969c9d723_1756122863.882345.json,2e3fd061-1c08-4597-9020-baf969c9d723,user_unregistered_mongodb-localization-2,False,localization,548,24,2025-08-25 11:54:23,2025-08-25 11:54:27,3.610690116882324,2,
66fb7340-a9e8-45ff-a59f-a897c9634035_1756120756.5212767.json,66fb7340-a9e8-45ff-a59f-a897c9634035,revoke_auth_mongodb-analysis-1,True,analysis,1026,64,2025-08-25 11:19:16,2025-08-25 11:19:43,26.497801065444946,3,
d254432e-f198-43c1-b544-eecbb6caea8a_1756127014.0540626.json,d254432e-f198-43c1-b544-eecbb6caea8a,pod_kill_hotel_res-detection-1,False,detection,541,24,2025-08-25 13:03:34,2025-08-25 13:03:52,18.433477878570557,2,
28a54f3b-3899-4a51-9e14-5ea161bb59b3_1756132914.689688.json,28a54f3b-3899-4a51-9e14-5ea161bb59b3,astronomy_shop_payment_service_unreachable-detection-1,False,detection,712,21,2025-08-25 14:41:54,2025-08-25 14:42:02,7.709590435028076,2,
3ea920f9-adcf-480c-bf7b-c82494f385e0_1756129300.7170575.json,3ea920f9-adcf-480c-bf7b-c82494f385e0,astronomy_shop_ad_service_failure-detection-1,False,detection,705,21,2025-08-25 13:41:40,2025-08-25 13:41:54,13.84566354751587,2,
7657c824-6e04-4e39-928e-7752c6dc4e9a_1756135470.5520833.json,7657c824-6e04-4e39-928e-7752c6dc4e9a,wrong_bin_usage-mitigation-1,False,mitigation,3503,116,2025-08-25 15:24:30,2025-08-25 15:27:23,172.88096857070923,8,
0dfe1c29-9ab1-4656-9e35-bbd8a96f0c1c_1756117712.1556106.json,0dfe1c29-9ab1-4656-9e35-bbd8a96f0c1c,k8s_target_port-misconfig-mitigation-2,False,mitigation,78006,2076,2025-08-25 10:28:32,2025-08-25 10:31:19,167.79598593711853,30,
4d0ae959-dc48-4de8-8367-ea39983da7e1_1756131157.3360772.json,4d0ae959-dc48-4de8-8367-ea39983da7e1,astronomy_shop_image_slow_load-detection-1,False,detection,676,21,2025-08-25 14:12:37,2025-08-25 14:12:52,15.654146909713745,2,
d8b76265-504c-4839-8bb1-44bfa4e4de6d_1756129967.6522315.json,d8b76265-504c-4839-8bb1-44bfa4e4de6d,astronomy_shop_ad_service_high_cpu-localization-1,False,localization,703,31,2025-08-25 13:52:47,2025-08-25 13:53:11,23.811196327209473,2,
67570232-f109-4cf4-b87e-941bf2be7748_1756126702.1147153.json,67570232-f109-4cf4-b87e-941bf2be7748,pod_failure_hotel_res-detection-1,False,detection,546,24,2025-08-25 12:58:22,2025-08-25 12:58:29,7.686862230300903,2,
3c53e5cb-f1a1-4371-9120-b9508edbfbec_1756120077.0454974.json,3c53e5cb-f1a1-4371-9120-b9508edbfbec,auth_miss_mongodb-mitigation-1,False,mitigation,11783,222,2025-08-25 11:07:57,2025-08-25 11:10:57,180.7057273387909,11,
ff4448d5-7904-4055-86b0-2b8c8faa30b2_1756124848.430138.json,ff4448d5-7904-4055-86b0-2b8c8faa30b2,scale_pod_zero_social_net-analysis-1,False,analysis,821,32,2025-08-25 12:27:28,2025-08-25 12:28:25,56.851123094558716,5,
f2c80174-03ee-4c40-81c4-40608390d290_1756120441.705602.json,f2c80174-03ee-4c40-81c4-40608390d290,revoke_auth_mongodb-detection-1,False,detection,550,24,2025-08-25 11:14:01,2025-08-25 11:14:20,18.918349504470825,2,
42f19f6e-08ce-4667-afaa-99605a248ab4_1756124406.78634.json,42f19f6e-08ce-4667-afaa-99605a248ab4,scale_pod_zero_social_net-detection-1,False,detection,782,22,2025-08-25 12:20:06,2025-08-25 12:20:14,7.663151741027832,2,
4d3a9b9f-8bd4-42ef-9f91-5b307899024b_1756119293.0325005.json,4d3a9b9f-8bd4-42ef-9f91-5b307899024b,auth_miss_mongodb-localization-1,True,localization,5971,87,2025-08-25 10:54:53,2025-08-25 10:56:23,90.48670887947083,6,
b4419d39-1466-44b0-8a12-b55642d438d7_1756127650.340094.json,b4419d39-1466-44b0-8a12-b55642d438d7,network_delay_hotel_res-detection-1,False,detection,540,24,2025-08-25 13:14:10,2025-08-25 13:14:21,11.410971879959106,2,
f5d7d8ba-3031-4407-a44e-5541e6915fac_1756135126.3771029.json,f5d7d8ba-3031-4407-a44e-5541e6915fac,wrong_bin_usage-analysis-1,False,analysis,600,47,2025-08-25 15:18:46,2025-08-25 15:22:07,201.62288188934326,8,
3e583f6f-97b8-491e-82e5-e27fdbd32289_1756115767.5777757.json,3e583f6f-97b8-491e-82e5-e27fdbd32289,k8s_target_port-misconfig-analysis-1,False,analysis,1843,94,2025-08-25 09:56:07,2025-08-25 10:00:08,241.16006708145142,17,
