===== Agent (OpenRouter - openai/gpt-5) ====
```
exec_shell("kubectl get pods -n test-social-network")
```
===== Output Message from docker ====
NAME                                      READY   STATUS    RESTARTS   AGE
[{'role': 'system', 'content': 'You are an expert DevOps engineer assigned to detect anomalies in a deployed service.\n\nService Details:\nService Name: Social Network\nNamespace: test-social-network\nDescription: A social network with unidirectional follow relationships, implemented with loosely-coupled microservices, communicating with each other via Thrift RPCs.\nSupported Operations:\n  - Create text post (optional media: image, video, shortened URL, user tag)\n  - Read post\n  - Read entire user timeline\n  - Receive recommendations on which users to follow\n  - Search database for user or post\n  - Register/Login using user credentials\n  - Follow/Unfollow user\n\nYou will begin by analyzing the service\'s state and telemetry, and then submit your solution:\n1. str: "Yes" or "No" to indicate whether there are anomalies detected\n\nYou are provided with a direct API to a secure terminal to the service where you can run commands:\n\nexec_shell\nExecute any shell command in a predefined debugging environment.\n        Note: this is NOT A STATEFUL OR INTERACTIVE shell session. So you cannot\n        execute commands like "kubectl edit".\n\n        Args:\n            command (str): The command to execute.\n\n        Returns:\n            str: The output of the command.\n\nFinally, you will submit your solution for this task using the following API:\n\nsubmit\nSubmit if anomalies are detected to the orchestrator for evaluation.\n\n        Args:\n            has_anomaly (str): "Yes" if anomalies are detected, "No" otherwise.\n\n        Returns:\n            SubmissionStatus: The status of the submission.\n\nIMPORTANT:\n1. The submit() call must strictly follow its defined parameter signature for this task.\n2. Provide the call in a markdown code block.\n\nAt each turn respond with:\nAction: <your action>\n'}, {'role': 'user', 'content': '            You will respond with one of the above APIs as your next action.\n            Please respond in the following format in a markdown code block:\n            ```\n<API_NAME>(<API_PARAM1>, <API_PARAM2> ...)\n```\n\n            For instance, if you want to list files in current directory, your response must be exactly:\n\n            ```\nexec_shell("ls -l")\n```\n\n            If you decide that there are no anomalies:\n\n            ```\nsubmit("No")\n```\n\n            Or, if anomalies are found:\n\n            ```\nsubmit("Yes")\n```\n\n            Please respond with only a single API call (a.k.a., action) per turn without any additional words, labels, or prefixes.\n'}, {'role': 'user', 'content': 'Please take the next action'}, {'role': 'assistant', 'content': '```\nexec_shell("kubectl get pods -n test-social-network")\n```'}, {'role': 'user', 'content': 'NAME                                      READY   STATUS    RESTARTS   AGE\ncompose-post-service-64f6c9b656-ffh2k     1/1     Running   0          33s\nhome-timeline-redis-ff9499c5c-9vrx8       1/1     Running   0          33s\nhome-timeline-service-7d787c8dfd-fmj2g    1/1     Running   0          33s\njaeger-7d8548779-zrktw                    1/1     Running   0          33s\nmedia-frontend-5cc8b79b86-bmxpj           1/1     Running   0          33s\nmedia-memcached-54b5cffb48-xhf8l          1/1     Running   0          33s\nmedia-mongodb-6d47ccb779-rhkdt            1/1     Running   0          33s\nmedia-service-5f6b5dbff8-vk77n            1/1     Running   0          30s\nnginx-thrift-7c48f57-z9rgs                1/1     Running   0          30s\npost-storage-memcached-5b544b79d8-5qcpr   1/1     Running   0          29s\npost-storage-mongodb-846dcb76b7-f6482     1/1     Running   0          29s\npost-storage-service-9bd8bd979-7wl8g      1/1     Running   0          33s\nsocial-graph-mongodb-69ddddf895-hf75r     1/1     Running   0          33s\nsocial-graph-redis-f9759b67d-tpmmg        1/1     Running   0          30s\nsocial-graph-service-fcfb99f8f-dsj8k      1/1     Running   0          30s\ntext-service-585f7cbc5f-54dfb             1/1     Running   0          32s\nunique-id-service-655cc57f6d-4zms6        1/1     Running   0          30s\nurl-shorten-memcached-999559bdb-zzz4c     1/1     Running   0          33s\nurl-shorten-mongodb-77894f9b76-772lg      1/1     Running   0          31s\nurl-shorten-service-7b4f9d6cfb-n8tsf      1/1     Running   0          32s\nuser-memcached-554fcf9578-fch9v           1/1     Running   0          33s\nuser-mention-service-69f4955bbc-r62wh     1/1     Running   0          31s\nuser-mongodb-75847cfbb-4zfjp              1/1     Running   0          33s\nuser-service-6d5985bd55-7vgtj             1/1     Running   0          31s\nuser-timeline-mongodb-658f54fd68-g9qgp    1/1     Running   0          31s\nuser-timeline-redis-cbd5f6645-ltrzv       1/1     Running   0          32s\nuser-timeline-service-6c79dd65d6-tx7jv    1/1     Running   0          33s\n\nPlease take the next action'}]
===== Agent (OpenRouter - openai/gpt-5) ====
```
exec_shell("kubectl get events -n test-social-network --sort-by=.metadata.creationTimestamp")
```
===== Output Message from docker ====
LAST SEEN   TYPE      REASON              OBJECT                                         MESSAGE
19m         Normal    Scheduled           pod/media-service-5f6b5dbff8-tvkcc             Successfully assigned test-social-network/media-service-5f6b5dbff8-tvkcc to kind-worker
19m         Normal    ScalingReplicaSet   deployment/jaeger                              Scaled up replica set jaeger-7d8548779 from 0 to 1
19m         Normal    ScalingReplicaSet   deployment/text-service                        Scaled up replica set text-service-585f7cbc5f from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/jaeger-7d8548779                    Created pod: jaeger-7d8548779-tsrq5
19m         Normal    Scheduled           pod/user-timeline-service-6c79dd65d6-7krvq     Successfully assigned test-social-network/user-timeline-service-6c79dd65d6-7krvq to kind-worker
19m         Normal    Scheduled           pod/compose-post-service-64f6c9b656-blh5r      Successfully assigned test-social-network/compose-post-service-64f6c9b656-blh5r to kind-worker
19m         Normal    Pulled              pod/compose-post-service-64f6c9b656-blh5r      Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Created             pod/compose-post-service-64f6c9b656-blh5r      Created container: compose-post-service
19m         Normal    Started             pod/compose-post-service-64f6c9b656-blh5r      Started container compose-post-service
19m         Normal    Pulled              pod/user-timeline-service-6c79dd65d6-7krvq     Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Created             pod/user-timeline-service-6c79dd65d6-7krvq     Created container: user-timeline-service
19m         Normal    Started             pod/user-timeline-service-6c79dd65d6-7krvq     Started container user-timeline-service
19m         Normal    Created             pod/text-service-585f7cbc5f-bgkcr              Created container: text-service
19m         Normal    ScalingReplicaSet   deployment/user-timeline-service               Scaled up replica set user-timeline-service-6c79dd65d6 from 0 to 1
19m         Normal    Scheduled           pod/post-storage-mongodb-846dcb76b7-2rrm7      Successfully assigned test-social-network/post-storage-mongodb-846dcb76b7-2rrm7 to kind-worker
19m         Normal    Pulled              pod/user-memcached-554fcf9578-mxpbx            Container image "docker.io/library/memcached:1.6.7" already present on machine
19m         Normal    Created             pod/user-memcached-554fcf9578-mxpbx            Created container: user-memcached
19m         Normal    Pulled              pod/text-service-585f7cbc5f-bgkcr              Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Started             pod/jaeger-7d8548779-tsrq5                     Started container jaeger
19m         Normal    Created             pod/jaeger-7d8548779-tsrq5                     Created container: jaeger
19m         Normal    Pulled              pod/jaeger-7d8548779-tsrq5                     Container image "docker.io/jaegertracing/all-in-one:1.57" already present on machine
19m         Normal    Scheduled           pod/jaeger-7d8548779-tsrq5                     Successfully assigned test-social-network/jaeger-7d8548779-tsrq5 to kind-worker
19m         Normal    Scheduled           pod/text-service-585f7cbc5f-bgkcr              Successfully assigned test-social-network/text-service-585f7cbc5f-bgkcr to kind-worker
19m         Normal    Scheduled           pod/media-frontend-5cc8b79b86-r25fb            Successfully assigned test-social-network/media-frontend-5cc8b79b86-r25fb to kind-worker
19m         Normal    SuccessfulCreate    replicaset/compose-post-service-64f6c9b656     Created pod: compose-post-service-64f6c9b656-blh5r
19m         Normal    Pulled              pod/media-frontend-5cc8b79b86-r25fb            Container image "docker.io/alpine/git:latest" already present on machine
19m         Normal    SuccessfulCreate    replicaset/user-memcached-554fcf9578           Created pod: user-memcached-554fcf9578-mxpbx
19m         Normal    Created             pod/media-frontend-5cc8b79b86-r25fb            Created container: alpine-container
19m         Normal    SuccessfulCreate    replicaset/media-frontend-5cc8b79b86           Created pod: media-frontend-5cc8b79b86-r25fb
19m         Normal    ScalingReplicaSet   deployment/compose-post-service                Scaled up replica set compose-post-service-64f6c9b656 from 0 to 1
19m         Normal    Scheduled           pod/user-memcached-554fcf9578-mxpbx            Successfully assigned test-social-network/user-memcached-554fcf9578-mxpbx to kind-worker
19m         Normal    Scheduled           pod/url-shorten-memcached-999559bdb-th6rr      Successfully assigned test-social-network/url-shorten-memcached-999559bdb-th6rr to kind-worker
19m         Normal    Scheduled           pod/media-memcached-54b5cffb48-g45qk           Successfully assigned test-social-network/media-memcached-54b5cffb48-g45qk to kind-worker
19m         Normal    ScalingReplicaSet   deployment/home-timeline-service               Scaled up replica set home-timeline-service-7d787c8dfd from 0 to 1
19m         Normal    Pulled              pod/media-memcached-54b5cffb48-g45qk           Container image "docker.io/library/memcached:1.6.7" already present on machine
19m         Normal    Created             pod/media-memcached-54b5cffb48-g45qk           Created container: media-memcached
19m         Normal    Started             pod/media-memcached-54b5cffb48-g45qk           Started container media-memcached
19m         Normal    SuccessfulCreate    replicaset/home-timeline-service-7d787c8dfd    Created pod: home-timeline-service-7d787c8dfd-gcddn
19m         Normal    SuccessfulCreate    replicaset/user-timeline-service-6c79dd65d6    Created pod: user-timeline-service-6c79dd65d6-7krvq
19m         Normal    SuccessfulCreate    replicaset/media-memcached-54b5cffb48          Created pod: media-memcached-54b5cffb48-g45qk
19m         Normal    ScalingReplicaSet   deployment/media-memcached                     Scaled up replica set media-memcached-54b5cffb48 from 0 to 1
19m         Normal    ScalingReplicaSet   deployment/user-memcached                      Scaled up replica set user-memcached-554fcf9578 from 0 to 1
19m         Normal    Started             pod/home-timeline-service-7d787c8dfd-gcddn     Started container home-timeline-service
19m         Normal    Created             pod/home-timeline-service-7d787c8dfd-gcddn     Created container: home-timeline-service
19m         Normal    Pulled              pod/home-timeline-service-7d787c8dfd-gcddn     Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    ScalingReplicaSet   deployment/media-service                       Scaled up replica set media-service-5f6b5dbff8 from 0 to 1
19m         Normal    Scheduled           pod/home-timeline-service-7d787c8dfd-gcddn     Successfully assigned test-social-network/home-timeline-service-7d787c8dfd-gcddn to kind-worker
19m         Normal    Scheduled           pod/user-mention-service-69f4955bbc-gjj9r      Successfully assigned test-social-network/user-mention-service-69f4955bbc-gjj9r to kind-worker
19m         Normal    Scheduled           pod/home-timeline-redis-ff9499c5c-mdt7t        Successfully assigned test-social-network/home-timeline-redis-ff9499c5c-mdt7t to kind-worker
19m         Normal    Pulled              pod/home-timeline-redis-ff9499c5c-mdt7t        Container image "docker.io/library/redis:6.2.4" already present on machine
19m         Normal    Created             pod/home-timeline-redis-ff9499c5c-mdt7t        Created container: home-timeline-redis
19m         Normal    Started             pod/home-timeline-redis-ff9499c5c-mdt7t        Started container home-timeline-redis
19m         Normal    ScalingReplicaSet   deployment/home-timeline-redis                 Scaled up replica set home-timeline-redis-ff9499c5c from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/media-service-5f6b5dbff8            Created pod: media-service-5f6b5dbff8-tvkcc
19m         Normal    Scheduled           pod/social-graph-mongodb-69ddddf895-hvsrk      Successfully assigned test-social-network/social-graph-mongodb-69ddddf895-hvsrk to kind-worker
19m         Normal    Started             pod/media-service-5f6b5dbff8-tvkcc             Started container media-service
19m         Normal    Created             pod/media-service-5f6b5dbff8-tvkcc             Created container: media-service
19m         Normal    Pulled              pod/media-service-5f6b5dbff8-tvkcc             Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    SuccessfulCreate    replicaset/home-timeline-redis-ff9499c5c       Created pod: home-timeline-redis-ff9499c5c-mdt7t
19m         Normal    Pulled              pod/url-shorten-memcached-999559bdb-th6rr      Container image "docker.io/library/memcached:1.6.7" already present on machine
19m         Normal    Started             pod/post-storage-mongodb-846dcb76b7-2rrm7      Started container post-storage-mongodb
19m         Normal    Pulled              pod/social-graph-mongodb-69ddddf895-hvsrk      Container image "docker.io/library/mongo:4.4.6" already present on machine
19m         Normal    Created             pod/social-graph-mongodb-69ddddf895-hvsrk      Created container: social-graph-mongodb
19m         Normal    Started             pod/media-frontend-5cc8b79b86-r25fb            Started container alpine-container
19m         Normal    Started             pod/social-graph-mongodb-69ddddf895-hvsrk      Started container social-graph-mongodb
19m         Normal    ScalingReplicaSet   deployment/media-frontend                      Scaled up replica set media-frontend-5cc8b79b86 from 0 to 1
19m         Normal    Scheduled           pod/user-service-6d5985bd55-zdn6p              Successfully assigned test-social-network/user-service-6d5985bd55-zdn6p to kind-worker
19m         Normal    Pulled              pod/user-service-6d5985bd55-zdn6p              Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Scheduled           pod/url-shorten-mongodb-77894f9b76-jdzwl       Successfully assigned test-social-network/url-shorten-mongodb-77894f9b76-jdzwl to kind-worker
19m         Normal    Created             pod/user-service-6d5985bd55-zdn6p              Created container: user-service
19m         Normal    Pulled              pod/user-mention-service-69f4955bbc-gjj9r      Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Created             pod/user-mention-service-69f4955bbc-gjj9r      Created container: user-mention-service
19m         Normal    Started             pod/user-mention-service-69f4955bbc-gjj9r      Started container user-mention-service
19m         Normal    SuccessfulCreate    replicaset/social-graph-mongodb-69ddddf895     Created pod: social-graph-mongodb-69ddddf895-hvsrk
19m         Normal    ScalingReplicaSet   deployment/social-graph-mongodb                Scaled up replica set social-graph-mongodb-69ddddf895 from 0 to 1
19m         Normal    Created             pod/url-shorten-memcached-999559bdb-th6rr      Created container: url-shorten-memcached
19m         Normal    SuccessfulCreate    replicaset/user-mention-service-69f4955bbc     Created pod: user-mention-service-69f4955bbc-gjj9r
19m         Normal    Started             pod/user-service-6d5985bd55-zdn6p              Started container user-service
19m         Normal    Started             pod/user-memcached-554fcf9578-mxpbx            Started container user-memcached
19m         Normal    ScalingReplicaSet   deployment/user-mention-service                Scaled up replica set user-mention-service-69f4955bbc from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/post-storage-mongodb-846dcb76b7     Created pod: post-storage-mongodb-846dcb76b7-2rrm7
19m         Normal    Started             pod/url-shorten-memcached-999559bdb-th6rr      Started container url-shorten-memcached
19m         Normal    Created             pod/post-storage-mongodb-846dcb76b7-2rrm7      Created container: post-storage-mongodb
19m         Normal    Pulled              pod/post-storage-mongodb-846dcb76b7-2rrm7      Container image "docker.io/library/mongo:4.4.6" already present on machine
19m         Normal    Scheduled           pod/post-storage-memcached-5b544b79d8-4zlxd    Successfully assigned test-social-network/post-storage-memcached-5b544b79d8-4zlxd to kind-worker
19m         Normal    SuccessfulCreate    replicaset/text-service-585f7cbc5f             Created pod: text-service-585f7cbc5f-bgkcr
19m         Normal    Started             pod/text-service-585f7cbc5f-bgkcr              Started container text-service
19m         Normal    ScalingReplicaSet   deployment/user-service                        Scaled up replica set user-service-6d5985bd55 from 0 to 1
19m         Normal    ScalingReplicaSet   deployment/url-shorten-memcached               Scaled up replica set url-shorten-memcached-999559bdb from 0 to 1
19m         Normal    Scheduled           pod/user-timeline-redis-cbd5f6645-sg9s5        Successfully assigned test-social-network/user-timeline-redis-cbd5f6645-sg9s5 to kind-worker
19m         Normal    Scheduled           pod/social-graph-redis-f9759b67d-r4w5s         Successfully assigned test-social-network/social-graph-redis-f9759b67d-r4w5s to kind-worker
19m         Normal    SuccessfulCreate    replicaset/url-shorten-mongodb-77894f9b76      Created pod: url-shorten-mongodb-77894f9b76-jdzwl
19m         Normal    Pulled              pod/post-storage-memcached-5b544b79d8-4zlxd    Container image "docker.io/library/memcached:1.6.7" already present on machine
19m         Normal    Created             pod/post-storage-memcached-5b544b79d8-4zlxd    Created container: post-storage-memcached
19m         Normal    Started             pod/post-storage-memcached-5b544b79d8-4zlxd    Started container post-storage-memcached
19m         Normal    SuccessfulCreate    replicaset/user-service-6d5985bd55             Created pod: user-service-6d5985bd55-zdn6p
19m         Normal    ScalingReplicaSet   deployment/post-storage-memcached              Scaled up replica set post-storage-memcached-5b544b79d8 from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/url-shorten-memcached-999559bdb     Created pod: url-shorten-memcached-999559bdb-th6rr
19m         Normal    Pulled              pod/user-timeline-redis-cbd5f6645-sg9s5        Container image "docker.io/library/redis:6.2.4" already present on machine
19m         Normal    Created             pod/user-timeline-redis-cbd5f6645-sg9s5        Created container: user-timeline-redis
19m         Normal    Started             pod/user-timeline-redis-cbd5f6645-sg9s5        Started container user-timeline-redis
19m         Normal    SuccessfulCreate    replicaset/post-storage-memcached-5b544b79d8   Created pod: post-storage-memcached-5b544b79d8-4zlxd
19m         Normal    Pulled              pod/unique-id-service-655cc57f6d-sv8vq         Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Pulled              pod/url-shorten-mongodb-77894f9b76-jdzwl       Container image "docker.io/library/mongo:4.4.6" already present on machine
19m         Normal    Created             pod/url-shorten-mongodb-77894f9b76-jdzwl       Created container: url-shorten-mongodb
19m         Normal    Started             pod/url-shorten-mongodb-77894f9b76-jdzwl       Started container url-shorten-mongodb
19m         Normal    ScalingReplicaSet   deployment/post-storage-mongodb                Scaled up replica set post-storage-mongodb-846dcb76b7 from 0 to 1
19m         Normal    Scheduled           pod/unique-id-service-655cc57f6d-sv8vq         Successfully assigned test-social-network/unique-id-service-655cc57f6d-sv8vq to kind-worker
19m         Normal    Scheduled           pod/post-storage-service-9bd8bd979-g5ztp       Successfully assigned test-social-network/post-storage-service-9bd8bd979-g5ztp to kind-worker
19m         Normal    Created             pod/nginx-thrift-7c48f57-mqkdj                 Created container: alpine-container
19m         Normal    Started             pod/url-shorten-service-7b4f9d6cfb-c6lq5       Started container url-shorten-service
19m         Normal    Scheduled           pod/social-graph-service-fcfb99f8f-j458h       Successfully assigned test-social-network/social-graph-service-fcfb99f8f-j458h to kind-worker
19m         Normal    Created             pod/url-shorten-service-7b4f9d6cfb-c6lq5       Created container: url-shorten-service
19m         Normal    Pulled              pod/nginx-thrift-7c48f57-mqkdj                 Container image "docker.io/alpine/git:latest" already present on machine
19m         Normal    Pulled              pod/url-shorten-service-7b4f9d6cfb-c6lq5       Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Scheduled           pod/url-shorten-service-7b4f9d6cfb-c6lq5       Successfully assigned test-social-network/url-shorten-service-7b4f9d6cfb-c6lq5 to kind-worker
19m         Normal    Scheduled           pod/nginx-thrift-7c48f57-mqkdj                 Successfully assigned test-social-network/nginx-thrift-7c48f57-mqkdj to kind-worker
19m         Normal    Scheduled           pod/user-timeline-mongodb-658f54fd68-v8k4s     Successfully assigned test-social-network/user-timeline-mongodb-658f54fd68-v8k4s to kind-worker
19m         Normal    ScalingReplicaSet   deployment/unique-id-service                   Scaled up replica set unique-id-service-655cc57f6d from 0 to 1
19m         Normal    Scheduled           pod/user-mongodb-75847cfbb-z7rmx               Successfully assigned test-social-network/user-mongodb-75847cfbb-z7rmx to kind-worker
19m         Normal    SuccessfulCreate    replicaset/unique-id-service-655cc57f6d        Created pod: unique-id-service-655cc57f6d-sv8vq
19m         Normal    Pulled              pod/user-timeline-mongodb-658f54fd68-v8k4s     Container image "docker.io/library/mongo:4.4.6" already present on machine
19m         Normal    SuccessfulCreate    replicaset/social-graph-redis-f9759b67d        Created pod: social-graph-redis-f9759b67d-r4w5s
19m         Normal    Created             pod/user-timeline-mongodb-658f54fd68-v8k4s     Created container: user-timeline-mongodb
19m         Normal    Started             pod/social-graph-redis-f9759b67d-r4w5s         Started container social-graph-redis
19m         Normal    Created             pod/social-graph-redis-f9759b67d-r4w5s         Created container: social-graph-redis
19m         Normal    Started             pod/user-timeline-mongodb-658f54fd68-v8k4s     Started container user-timeline-mongodb
19m         Normal    Started             pod/post-storage-service-9bd8bd979-g5ztp       Started container post-storage-service
19m         Normal    ScalingReplicaSet   deployment/url-shorten-mongodb                 Scaled up replica set url-shorten-mongodb-77894f9b76 from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/user-timeline-redis-cbd5f6645       Created pod: user-timeline-redis-cbd5f6645-sg9s5
19m         Normal    Pulled              pod/social-graph-redis-f9759b67d-r4w5s         Container image "docker.io/library/redis:6.2.4" already present on machine
19m         Normal    Pulled              pod/post-storage-service-9bd8bd979-g5ztp       Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Created             pod/post-storage-service-9bd8bd979-g5ztp       Created container: post-storage-service
19m         Normal    ScalingReplicaSet   deployment/user-timeline-redis                 Scaled up replica set user-timeline-redis-cbd5f6645 from 0 to 1
19m         Normal    Started             pod/unique-id-service-655cc57f6d-sv8vq         Started container unique-id-service
19m         Normal    Created             pod/unique-id-service-655cc57f6d-sv8vq         Created container: unique-id-service
19m         Normal    Started             pod/social-graph-service-fcfb99f8f-j458h       Started container social-graph-service
19m         Normal    Pulled              pod/media-mongodb-6d47ccb779-kjwfq             Container image "docker.io/library/mongo:4.4.6" already present on machine
19m         Normal    SuccessfulCreate    replicaset/url-shorten-service-7b4f9d6cfb      Created pod: url-shorten-service-7b4f9d6cfb-c6lq5
19m         Normal    Started             pod/nginx-thrift-7c48f57-mqkdj                 Started container alpine-container
19m         Normal    ScalingReplicaSet   deployment/post-storage-service                Scaled up replica set post-storage-service-9bd8bd979 from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/post-storage-service-9bd8bd979      Created pod: post-storage-service-9bd8bd979-g5ztp
19m         Normal    Started             pod/media-mongodb-6d47ccb779-kjwfq             Started container media-mongodb
19m         Normal    ScalingReplicaSet   deployment/social-graph-redis                  Scaled up replica set social-graph-redis-f9759b67d from 0 to 1
19m         Normal    Pulled              pod/user-mongodb-75847cfbb-z7rmx               Container image "docker.io/library/mongo:4.4.6" already present on machine
19m         Normal    Created             pod/user-mongodb-75847cfbb-z7rmx               Created container: user-mongodb
19m         Normal    Started             pod/user-mongodb-75847cfbb-z7rmx               Started container user-mongodb
19m         Normal    Pulled              pod/social-graph-service-fcfb99f8f-j458h       Container image "docker.io/deathstarbench/social-network-microservices:latest" already present on machine
19m         Normal    Created             pod/media-mongodb-6d47ccb779-kjwfq             Created container: media-mongodb
19m         Normal    Created             pod/social-graph-service-fcfb99f8f-j458h       Created container: social-graph-service
19m         Normal    Scheduled           pod/media-mongodb-6d47ccb779-kjwfq             Successfully assigned test-social-network/media-mongodb-6d47ccb779-kjwfq to kind-worker
19m         Normal    ScalingReplicaSet   deployment/url-shorten-service                 Scaled up replica set url-shorten-service-7b4f9d6cfb from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/user-timeline-mongodb-658f54fd68    Created pod: user-timeline-mongodb-658f54fd68-v8k4s
19m         Normal    SuccessfulCreate    replicaset/social-graph-service-fcfb99f8f      Created pod: social-graph-service-fcfb99f8f-j458h
19m         Normal    SuccessfulCreate    replicaset/media-mongodb-6d47ccb779            Created pod: media-mongodb-6d47ccb779-kjwfq
19m         Normal    ScalingReplicaSet   deployment/media-mongodb                       Scaled up replica set media-mongodb-6d47ccb779 from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/nginx-thrift-7c48f57                Created pod: nginx-thrift-7c48f57-mqkdj
19m         Normal    ScalingReplicaSet   deployment/social-graph-service                Scaled up replica set social-graph-service-fcfb99f8f from 0 to 1
19m         Normal    ScalingReplicaSet   deployment/user-mongodb                        Scaled up replica set user-mongodb-75847cfbb from 0 to 1
19m         Normal    ScalingReplicaSet   deployment/user-timeline-mongodb               Scaled up replica set user-timeline-mongodb-658f54fd68 from 0 to 1
19m         Normal    ScalingReplicaSet   deployment/nginx-thrift                        Scaled up replica set nginx-thrift-7c48f57 from 0 to 1
19m         Normal    SuccessfulCreate    replicaset/user-mongodb-75847cfbb              Created pod: user-mongodb-75847cfbb-z7rmx
19m         Normal    Started             pod/media-frontend-5cc8b79b86-r25fb            Started container media-frontend
19m         Normal    Pulled              pod/media-frontend-5cc8b79b86-r25fb            Container image "docker.io/yg397/media-frontend:xenial" already present on machine
19m         Normal    Created             pod/media-frontend-5cc8b79b86-r25fb            Created container: media-frontend
19m         Normal    Pulled              pod/nginx-thrift-7c48f57-mqkdj                 Container image "docker.io/yg397/openresty-thrift:xenial" already present on machine
19m         Normal    Started             pod/nginx-thrift-7c48f57-mqkdj                 Started container nginx-thrift
19m         Normal    Created             pod/nginx-thrift-7c48f57-mqkdj                 Created container: nginx-thrift
16m         Normal    Killing             pod/user-timeline-service-6c79dd65d6-7krvq     Stopping container user-timeline-service
16m         Normal    Killing             pod/url-shorten-memcached-999559bdb-th6rr      Stopping container url-shorten-memcached
16m         Normal    Killing             pod/post-storage-memcached-5b544b79d8-4zlxd    Stopping container post-storage-memcached
16m         Normal    Killing             pod/jaeger-7d8548779-tsrq5                     Stopping container jaeger
16m         Normal    Killing             pod/media-memcached-54b5cffb48-g45qk           Stopping container media-memcached
16m         Normal    Killing             pod/user-memcached-554fcf9578-mxpbx            Stopping container user-memcached
16m         Normal    Killing             pod/post-storage-mongodb-846dcb76b7-2rrm7      Stopping container post-storage-mongodb
16m         Normal    Killing             pod/home-timeline-redis-ff9499c5c-mdt7t        Stopping container home-timeline-redis
16m         Normal    Killing             pod/nginx-thrift-7c48f57-mqkdj                 Stopping container nginx-thrift
16m         Normal    Killing             pod/social-graph-mongodb-69ddddf895-hvsrk      Stopping container social-graph-mongodb
16m         Normal    Killing             pod/user-service-6d5985bd55-zdn6p              Stopping container user-service
16m         Normal    Killing             pod/unique-id-service-655cc57f6d-sv8vq         Stopping container unique-id-service
16m         Normal    Killing             pod/media-mongodb-6d47ccb779-kjwfq             Stopping container media-mongodb
16m         Normal    Killing             pod/home-timeline-service-7d787c8dfd-gcddn     Stopping container home-timeline-service
16m         Normal    Killing             pod/social-graph-redis-f9759b67d-r4w5s         Stopping container social-graph-redis
16m         Normal    Killing             pod/user-mongodb-75847cfbb-z7rmx               Stopping container user-mongodb
16m         Normal    Killing             pod/compose-post-service-64f6c9b656-blh5r      Stopping container compose-post-service
